"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4556","RT @FallonTonight: And they're off! Jimmy's panel of puppies predict the 2018 #KyDerby results! <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6> #FallonTonight
 https://t.co/ALumYXXqsj h…",FALSE,0,NA,2018-05-05 15:21:49,FALSE,NA,"992786448448479234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hxrseracing",132,TRUE,FALSE,NA,NA
"4557","RT @FallonTonight: Jimmy's monologue from last night: https://t.co/ZfAje9MG2t https://t.co/u2i0kcpjgK",FALSE,0,NA,2018-05-05 15:21:26,FALSE,NA,"992786355678662657",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","llhawaii",60,TRUE,FALSE,NA,NA
"4558","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:20:42,FALSE,NA,"992786171066494976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blackhairsalons",64,TRUE,FALSE,NA,NA
"4559","RT @FallonTonight: .@ZoeListerJones admits her Timothée Chalamet obsession https://t.co/5tNZCM18Qr https://t.co/gWThbm0zwC",FALSE,0,NA,2018-05-05 15:20:37,FALSE,NA,"992786146915631104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ladyhooligankat",34,TRUE,FALSE,NA,NA
"4560","RT @FallonTonight: John Goodman reveal a secret about the @RoseanneOnABC set https://t.co/NlG2bsKfz6 https://t.co/oSEAYPO04F",FALSE,0,NA,2018-05-05 15:20:04,FALSE,NA,"992786011334889472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AAHHSS",21,TRUE,FALSE,NA,NA
"4561","RT @FallonTonight: .@ZoeListerJones admits her Timothée Chalamet obsession https://t.co/5tNZCM18Qr https://t.co/gWThbm0zwC",FALSE,0,NA,2018-05-05 15:19:27,FALSE,NA,"992785854593753088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_taytay19_",34,TRUE,FALSE,NA,NA
"4562","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:19:22,FALSE,NA,"992785831944318976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nekomisoo",64,TRUE,FALSE,NA,NA
"4563","RT @jimmyfallon: Tonight! These puppies predict who will win the 2018 #KyDerby! #FallonTonight https://t.co/NPiokt1DTY",FALSE,0,NA,2018-05-05 15:19:19,FALSE,NA,"992785823098535936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcoNavarroLor",369,TRUE,FALSE,NA,NA
"4564","RT @FallonTonight: Jimmy's monologue from last night: https://t.co/ZfAje9MG2t https://t.co/u2i0kcpjgK",FALSE,0,NA,2018-05-05 15:18:47,FALSE,NA,"992785686246850562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","orion232",60,TRUE,FALSE,NA,NA
"4565","@JoshBlueComedy on @FallonTonight was hilarious <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> 'and I'll be damned I could feel that brain injury just sloughin… https://t.co/CQMPy1Vgli",FALSE,0,"JoshBlueComedy",2018-05-05 15:17:43,TRUE,NA,"992785417719222274","59837930","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_dream_peace",0,FALSE,FALSE,NA,NA
"4566","ICYMI: @FallonTonight had race-puppies predict the #KentuckyDerby winner! Flameaway is #SaturdayMorning mood. https://t.co/0v5kejvYTc",FALSE,1,NA,2018-05-05 15:17:38,FALSE,NA,"992785397578158080",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nbcbayarea",2,FALSE,FALSE,NA,NA
"4567","RT @FallonTonight: .@ZoeListerJones admits her Timothée Chalamet obsession https://t.co/5tNZCM18Qr https://t.co/gWThbm0zwC",FALSE,0,NA,2018-05-05 15:17:25,FALSE,NA,"992785344239165442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","1nfamous_misfit",34,TRUE,FALSE,NA,NA
"4568","RT @FallonTonight: ""Tomorrow is the #KentuckyDerby and #CincoDeMayo..."" #FallonTonight https://t.co/vZBpyPjGrw",FALSE,0,NA,2018-05-05 15:17:08,FALSE,NA,"992785273007300608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SEC_CRNA",124,TRUE,FALSE,NA,NA
"4569","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:16:59,FALSE,NA,"992785232809156609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eOliviaGarcia",362,TRUE,FALSE,NA,NA
"4570","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:16:57,FALSE,NA,"992785224001040384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YouKNOWshelby",64,TRUE,FALSE,NA,NA
"4571","RT @jimmyfallon: Please enjoy our lead guest @SteveMartinToGo, Martin Short, @SteveMartinToGo, Martin Short, Martin Short and @SteveMartinT…",FALSE,0,NA,2018-05-05 15:16:36,FALSE,NA,"992785135799078912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","btcunbranded",467,TRUE,FALSE,NA,NA
"4572","RT @FallonTonight: Jimmy's monologue from last night: https://t.co/ZfAje9MG2t https://t.co/u2i0kcpjgK",FALSE,0,NA,2018-05-05 15:16:34,FALSE,NA,"992785129679581184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Crushbud",60,TRUE,FALSE,NA,NA
"4573","RT @knnewagb: WE DON’T HAVE TO CALL AG4, AG4 ANYMORE https://t.co/O8dqLoXmZA",FALSE,0,NA,2018-05-05 15:16:23,FALSE,NA,"992785084280225792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babezarii",1444,TRUE,FALSE,NA,NA
"4574","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:16:09,FALSE,NA,"992785023177756672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danhannon",64,TRUE,FALSE,NA,NA
"4575","RT @alyankovic: I'm so proud to be in the cast of Avengers: Infinity Characters.  Thanks, @FallonTonight! https://t.co/rbZ56jzEOQ",FALSE,0,NA,2018-05-05 15:16:01,FALSE,NA,"992784992127344640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xovanny18",650,TRUE,FALSE,NA,NA
"4576","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:15:40,FALSE,NA,"992784903350771713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Crushbud",64,TRUE,FALSE,NA,NA
"4577","RT @FallonTonight: .@ZoeListerJones admits her Timothée Chalamet obsession https://t.co/5tNZCM18Qr https://t.co/gWThbm0zwC",FALSE,0,NA,2018-05-05 15:15:21,FALSE,NA,"992784822618779648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimonAzaleas",34,TRUE,FALSE,NA,NA
"4578","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-05 15:15:20,FALSE,NA,"992784820383121408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","feastingflowers",17662,TRUE,FALSE,NA,NA
"4579",".@ZoeListerJones admits her Timothée Chalamet obsession https://t.co/5tNZCM18Qr https://t.co/gWThbm0zwC",FALSE,284,NA,2018-05-05 15:15:12,FALSE,NA,"992784786400927745",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FallonTonight",34,FALSE,FALSE,NA,NA
"4580","RT @jimmyfallon: Please enjoy our lead guest @SteveMartinToGo, Martin Short, @SteveMartinToGo, Martin Short, Martin Short and @SteveMartinT…",FALSE,0,NA,2018-05-05 15:15:02,FALSE,NA,"992784744399233024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","maruth212",467,TRUE,FALSE,NA,NA
"4581","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:14:46,FALSE,NA,"992784677474779139",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylorjjo",362,TRUE,FALSE,NA,NA
"4582","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:14:38,FALSE,NA,"992784642657996801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptBootyPirate",362,TRUE,FALSE,NA,NA
"4583","RT @FallonTonight: Guess which horse the puppy predictors picked to win the #KyDerby! https://t.co/E6RkCZ0hSo https://t.co/K4ofFZSaTO",FALSE,0,NA,2018-05-05 15:14:34,FALSE,NA,"992784626497269762",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YourFriendJimbo",65,TRUE,FALSE,NA,NA
"4584","RT @FallonTonight: John Goodman reveal a secret about the @RoseanneOnABC set https://t.co/NlG2bsKfz6 https://t.co/oSEAYPO04F",FALSE,0,NA,2018-05-05 15:14:12,FALSE,NA,"992784532922396672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leepunzel",21,TRUE,FALSE,NA,NA
"4585","RT @FallonTonight: And they're off! Jimmy's panel of puppies predict the 2018 #KyDerby results! <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6> #FallonTonight
 https://t.co/ALumYXXqsj h…",FALSE,0,NA,2018-05-05 15:14:07,FALSE,NA,"992784514303840258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p_leinenbach50",132,TRUE,FALSE,NA,NA
"4586","@edwardistheman @SteveMartinToGo @FallonTonight  https://t.co/EHsRSiuG9D",FALSE,0,"edwardistheman",2018-05-05 15:13:38,FALSE,"992250896489697280","992784392375414784","78109015","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fruityfruit6",0,FALSE,FALSE,NA,NA
"4587","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-05 15:13:27,FALSE,NA,"992784342865924097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LSitael",17662,TRUE,FALSE,NA,NA
"4588","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:13:24,FALSE,NA,"992784333239996416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SheriBeth71",362,TRUE,FALSE,NA,NA
"4589","RT @ArianaGrande: ! https://t.co/eNOvjjTzeo",FALSE,0,NA,2018-05-05 15:13:17,FALSE,NA,"992784300943790080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LSitael",10592,TRUE,FALSE,NA,NA
"4590","RT @JoshBlueComedy: If you missed it here it is… https://t.co/8qg3ZVUpOl",FALSE,0,NA,2018-05-05 15:13:07,FALSE,NA,"992784260577705985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadTalent",17,TRUE,FALSE,NA,NA
"4591","@FallonTonight @ABFalecbaldwin @haileybaldwin I've got a crown that says this is a TERRIBLE idea.",FALSE,2,"FallonTonight",2018-05-05 15:13:00,FALSE,"990083395911913472","992784232887054336","19777398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","travis_goodwin",0,FALSE,FALSE,NA,NA
"4592","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:12:30,FALSE,NA,"992784107758325761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OrtizJr88",64,TRUE,FALSE,NA,NA
"4593","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:12:01,FALSE,NA,"992783983485313024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexselluh",362,TRUE,FALSE,NA,NA
"4594","RT @JoshBlueComedy: If you missed it here it is… https://t.co/8qg3ZVUpOl",FALSE,0,NA,2018-05-05 15:11:21,FALSE,NA,"992783815583195136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ColleenMoomey",17,TRUE,FALSE,NA,NA
"4595","RT @FallonTonight: Happy #StarWarsDay! Sing-along with the cast as they perform an a capella tribute to @starwars! #MayThe4thBeWithYou http…",FALSE,0,NA,2018-05-05 15:11:05,FALSE,NA,"992783751192154112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KKKDramaKKK",411,TRUE,FALSE,NA,NA
"4596","*does that slow Judd Nelson clap to @MollyRingwald before chastising her about her privilege* https://t.co/ijDIm7g0AL",FALSE,0,NA,2018-05-05 15:11:03,FALSE,NA,"992783742015102976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IMissThe1990s",0,FALSE,FALSE,NA,NA
"4597","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:10:35,FALSE,NA,"992783622011867136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Melsmithphoto1",64,TRUE,FALSE,NA,NA
"4598","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:09:20,FALSE,NA,"992783310274420737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMGrindhawg",64,TRUE,FALSE,NA,NA
"4599","RT @BreedersCup: Mendelssohn for the win! #KYDerby #SaturdayMorning #puppypredictions <ed><U+00A0><U+00BD><ed><U+00B0><U+00B4><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6> https://t.co/JVPA4sDVIS",FALSE,0,NA,2018-05-05 15:09:02,FALSE,NA,"992783233065652227",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieC919",26,TRUE,FALSE,NA,NA
"4600","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:08:53,FALSE,NA,"992783195530768384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ldeezy12",362,TRUE,FALSE,NA,NA
"4601","RT @FallonTonight: .@haileybaldwin shows off her life hack for opening beer bottles! #FallonTonight https://t.co/4K5vNsjaqR",FALSE,0,NA,2018-05-05 15:08:02,FALSE,NA,"992782982137171968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ABFalecbaldwin",582,TRUE,FALSE,NA,NA
"4602","so sweet https://t.co/hrfct1MxF1",FALSE,0,NA,2018-05-05 15:07:59,FALSE,NA,"992782970074423296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","timoteapeachy",0,FALSE,FALSE,NA,NA
"4603","RT @FallonTonight: Jimmy's Thank You Note of the day! https://t.co/iMqmWY9Sn9",FALSE,0,NA,2018-05-05 15:07:05,FALSE,NA,"992782741090467840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kosmichaela",58,TRUE,FALSE,NA,NA
"4604","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:05:41,FALSE,NA,"992782388991275009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BiggLLuke",64,TRUE,FALSE,NA,NA
"4605","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:05:00,FALSE,NA,"992782219507785728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xLovely_Dani",362,TRUE,FALSE,NA,NA
"4606","RT @RobertIrwin: Behind the scenes @FallonTonight with an adorable African pygmy goat! Definitely a highlight from last night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.…",FALSE,0,NA,2018-05-05 15:04:26,FALSE,NA,"992782076909969410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chrissybee416",362,TRUE,FALSE,NA,NA
"4607","RT @rahwillz: Got a chance to check out @officialjaden on @FallonTonight ... Def an “Icon” livin!",FALSE,0,NA,2018-05-05 15:03:54,FALSE,NA,"992781940360032259",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","medina_sge",1,TRUE,FALSE,NA,NA
"4608","Got a chance to check out @officialjaden on @FallonTonight ... Def an “Icon” livin!",FALSE,1,NA,2018-05-05 15:03:41,FALSE,NA,"992781885351739395",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rahwillz",1,FALSE,FALSE,NA,NA
"4609","Too funny.. https://t.co/oD5efbQMV8",FALSE,0,NA,2018-05-05 15:02:55,FALSE,NA,"992781693768486912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greenviking29",0,FALSE,FALSE,NA,NA
"4610","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:02:06,FALSE,NA,"992781489472442368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lulu_Zote",64,TRUE,FALSE,NA,NA
"4611","RT @AdamParkhomenko: So who's Trump going to steal tonight's speech from? https://t.co/CKNYtCbYQQ",FALSE,0,NA,2018-05-05 15:01:09,FALSE,NA,"992781250925613056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graciemdalton",452,TRUE,FALSE,NA,NA
"4612","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 15:00:55,FALSE,NA,"992781190078709761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","h2o2kat_kat",64,TRUE,FALSE,NA,NA
"4613","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 14:59:16,FALSE,NA,"992780773609615361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MicheleDory",64,TRUE,FALSE,NA,NA
"4614","If you missed it here it is… https://t.co/8qg3ZVUpOl",FALSE,82,NA,2018-05-05 14:58:45,FALSE,NA,"992780647176556544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshBlueComedy",17,FALSE,FALSE,NA,NA
"4615","Está el pulpo Paul, el gato que predice los resultados del Mundial Rusia 2018 y los perritos de Jimmy's Fallon para… https://t.co/bU9M9GCXmb",FALSE,1,NA,2018-05-05 14:58:28,TRUE,NA,"992780575806185474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlosGDelfino",0,FALSE,FALSE,NA,NA
"4616","RT @jimmyfallon: Tonight! These puppies predict who will win the 2018 #KyDerby! #FallonTonight https://t.co/NPiokt1DTY",FALSE,0,NA,2018-05-05 14:58:13,FALSE,NA,"992780513147604992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abaker20",369,TRUE,FALSE,NA,NA
"4617","RT @FallonTonight: Guess which horse the puppy predictors picked to win the #KyDerby! https://t.co/E6RkCZ0hSo https://t.co/K4ofFZSaTO",FALSE,0,NA,2018-05-05 14:55:04,FALSE,NA,"992779718062731264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ronniehowlett3",65,TRUE,FALSE,NA,NA
"4618","RT @FallonTonight: Jimmy's monologue from last night: https://t.co/ZfAje9MG2t https://t.co/u2i0kcpjgK",FALSE,0,NA,2018-05-05 14:53:48,FALSE,NA,"992779398838353922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stefanmelton90",60,TRUE,FALSE,NA,NA
"4619","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 14:53:33,FALSE,NA,"992779337194790912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MrsBaranyi",64,TRUE,FALSE,NA,NA
"4620","RT @jimmyfallon: Tonight! These puppies predict who will win the 2018 #KyDerby! #FallonTonight https://t.co/NPiokt1DTY",FALSE,0,NA,2018-05-05 14:52:58,FALSE,NA,"992779191593717760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleyylolol",369,TRUE,FALSE,NA,NA
"4621","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-05 14:52:37,FALSE,NA,"992779102649118723",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iyacaruncho",17662,TRUE,FALSE,NA,NA
"4622","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-05 14:51:12,FALSE,NA,"992778746687041536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","focusulkin",17662,TRUE,FALSE,NA,NA
"4623","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 14:50:21,FALSE,NA,"992778533461286913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kathylefchick",64,TRUE,FALSE,NA,NA
"4624","RT @jimmyfallon: Tonight! These puppies predict who will win the 2018 #KyDerby! #FallonTonight https://t.co/NPiokt1DTY",FALSE,0,NA,2018-05-05 14:50:04,FALSE,NA,"992778459918295040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CBredar",369,TRUE,FALSE,NA,NA
"4625","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-05 14:49:56,FALSE,NA,"992778428544843776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeyAriEst",17662,TRUE,FALSE,NA,NA
"4626","RT @FallonTonight: Guess which horse the puppy predictors picked to win the #KyDerby! https://t.co/E6RkCZ0hSo https://t.co/K4ofFZSaTO",FALSE,0,NA,2018-05-05 14:49:08,FALSE,NA,"992778224961753089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aa2002_aragon",65,TRUE,FALSE,NA,NA
"4627","RT @jimmyfallon: Tonight! These puppies predict who will win the 2018 #KyDerby! #FallonTonight https://t.co/NPiokt1DTY",FALSE,0,NA,2018-05-05 14:48:19,FALSE,NA,"992778019327627266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lolurnotthe1d",369,TRUE,FALSE,NA,NA
"4628","RT @FallonTonight: Just in time for #DerbyDay, Jimmy writes his weekly Thank You Notes https://t.co/P11bHtq6Dz https://t.co/kDGVGa5mGT",FALSE,0,NA,2018-05-05 14:47:16,FALSE,NA,"992777755258433542",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DDes58",64,TRUE,FALSE,NA,NA
"4629","RT @FALLONNOW: Stay Tuned! FalPals #FallonTonight https://t.co/xAX35dwSSg",FALSE,0,NA,2018-05-05 14:46:38,FALSE,NA,"992777597732970497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Neuro2343",1,TRUE,FALSE,NA,NA
"4630","RT @MCU_Tweets: The #AvengersInfinityWar cast sing their own version of ""The Brady Bunch"" with ""The Marvel Bunch"":

(via @FallonTonight) ht…",FALSE,0,NA,2018-05-05 14:46:34,FALSE,NA,"992777579240345601",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Emilianosolan12",14739,TRUE,FALSE,NA,NA
"4631","Saxon Warrior just won the #2000Guineas for @Ballydoyle. Looks like they are going to win the #KyDerby with… https://t.co/Ne0ircXMSj",FALSE,0,NA,2018-05-05 14:46:10,TRUE,NA,"992777478098833408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tips4punters",0,FALSE,FALSE,NA,NA
"4632","RT @FallonTonight: Jimmy's monologue from last night: https://t.co/ZfAje9MG2t https://t.co/u2i0kcpjgK",FALSE,0,NA,2018-05-05 14:45:57,FALSE,NA,"992777423753220098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamawalts",60,TRUE,FALSE,NA,NA
